gene_name	num_fimo_hits	num_unique_promoters_hit	best_score	best_p_value	best_q_value
str-131	1	1	1.42e+01	1.94e-05	2.44e-01
str-15	1	1	1.42e+01	1.94e-05	2.44e-01
str-153	1	1	1.42e+01	1.94e-05	2.44e-01
str-174	1	1	1.42e+01	1.94e-05	2.44e-01
str-180	1	1	1.42e+01	1.94e-05	2.44e-01
str-182	1	1	1.42e+01	1.94e-05	2.44e-01
str-188	1	1	1.42e+01	1.94e-05	2.44e-01
str-205	1	1	1.42e+01	1.94e-05	2.44e-01
str-225	1	1	1.42e+01	1.94e-05	2.44e-01
str-250	1	1	1.42e+01	1.94e-05	2.44e-01
str-256	1	1	1.42e+01	1.94e-05	2.44e-01
str-31	1	1	1.42e+01	1.94e-05	2.44e-01
str-35	1	1	1.42e+01	1.94e-05	2.44e-01
str-39	1	1	1.42e+01	1.94e-05	2.44e-01
str-45	1	1	1.42e+01	1.94e-05	2.44e-01
str-83	1	1	1.42e+01	1.94e-05	2.44e-01
suds-3	1	1	1.42e+01	1.94e-05	2.44e-01
sulp-4	1	1	1.42e+01	1.94e-05	2.44e-01
suox-1	1	1	1.42e+01	1.94e-05	2.44e-01
sup-36	1	1	1.42e+01	1.94e-05	2.44e-01
syd-2	1	1	1.42e+01	1.94e-05	2.44e-01
syf-2	1	1	1.42e+01	1.94e-05	2.44e-01
syg-2	1	1	1.42e+01	1.94e-05	2.44e-01
syp-4	1	1	1.42e+01	1.94e-05	2.44e-01
szy-4	1	1	1.42e+01	1.94e-05	2.44e-01
taf-11.3	1	1	1.42e+01	1.94e-05	2.44e-01
taf-7.2	1	1	1.42e+01	1.94e-05	2.44e-01
tag-138	1	1	1.42e+01	1.94e-05	2.44e-01
tag-243	1	1	1.42e+01	1.94e-05	2.44e-01
tag-281	1	1	1.42e+01	1.94e-05	2.44e-01
tag-296	1	1	1.42e+01	1.94e-05	2.44e-01
tag-72	1	1	1.42e+01	1.94e-05	2.44e-01
tbc-17	1	1	1.42e+01	1.94e-05	2.44e-01
tbc-2	1	1	1.42e+01	1.94e-05	2.44e-01
tbx-36	1	1	1.42e+01	1.94e-05	2.44e-01
tftc-1	1	1	1.42e+01	1.94e-05	2.44e-01
timm-17B.2	1	1	1.42e+01	1.94e-05	2.44e-01
tmed-12	1	1	1.42e+01	1.94e-05	2.44e-01
tofu-4	1	1	1.42e+01	1.94e-05	2.44e-01
tph-1	1	1	1.42e+01	1.94e-05	2.44e-01
tra-1	1	1	1.42e+01	1.94e-05	2.44e-01
tra-3	1	1	1.42e+01	1.94e-05	2.44e-01
trcs-1	1	1	1.42e+01	1.94e-05	2.44e-01
trd-1	1	1	1.42e+01	1.94e-05	2.44e-01
tric-1B.1	1	1	1.42e+01	1.94e-05	2.44e-01
tric-1B.2	1	1	1.42e+01	1.94e-05	2.44e-01
trpp-8	1	1	1.42e+01	1.94e-05	2.44e-01
try-6	1	1	1.42e+01	1.94e-05	2.44e-01
try-9	1	1	1.42e+01	1.94e-05	2.44e-01
tsen-2	1	1	1.42e+01	1.94e-05	2.44e-01
tsp-12	1	1	1.42e+01	1.94e-05	2.44e-01
tsp-3	1	1	1.42e+01	1.94e-05	2.44e-01
ttll-9	1	1	1.42e+01	1.94e-05	2.44e-01
ttm-2	1	1	1.42e+01	1.94e-05	2.44e-01
ttr-21	1	1	1.42e+01	1.94e-05	2.44e-01
ttr-55	1	1	1.42e+01	1.94e-05	2.44e-01
ttr-6	1	1	1.42e+01	1.94e-05	2.44e-01
ttr-9	1	1	1.42e+01	1.94e-05	2.44e-01
twf-2	1	1	1.42e+01	1.94e-05	2.44e-01
twk-16	1	1	1.42e+01	1.94e-05	2.44e-01
twk-22	1	1	1.42e+01	1.94e-05	2.44e-01
twk-28	1	1	1.42e+01	1.94e-05	2.44e-01
twk-31	1	1	1.42e+01	1.94e-05	2.44e-01
twk-46	1	1	1.42e+01	1.94e-05	2.44e-01
twk-6	1	1	1.42e+01	1.94e-05	2.44e-01
twnk-1	1	1	1.42e+01	1.94e-05	2.44e-01
ubc-14	1	1	1.42e+01	1.94e-05	2.44e-01
ubc-16	1	1	1.42e+01	1.94e-05	2.44e-01
ubc-3	1	1	1.42e+01	1.94e-05	2.44e-01
ufc-1	1	1	1.42e+01	1.94e-05	2.44e-01
ufd-3	1	1	1.42e+01	1.94e-05	2.44e-01
ugt-1	1	1	1.42e+01	1.94e-05	2.44e-01
ugt-27	1	1	1.42e+01	1.94e-05	2.44e-01
ugt-46	1	1	1.42e+01	1.94e-05	2.44e-01
ugt-60	1	1	1.42e+01	1.94e-05	2.44e-01
ule-3	1	1	1.42e+01	1.94e-05	2.44e-01
unc-116	1	1	1.42e+01	1.94e-05	2.44e-01
unc-52	1	1	1.42e+01	1.94e-05	2.44e-01
unc-71	1	1	1.42e+01	1.94e-05	2.44e-01
unc-76	1	1	1.42e+01	1.94e-05	2.44e-01
unc-83	1	1	1.42e+01	1.94e-05	2.44e-01
vab-1	1	1	1.42e+01	1.94e-05	2.44e-01
vacl-14	1	1	1.42e+01	1.94e-05	2.44e-01
vha-19	1	1	1.42e+01	1.94e-05	2.44e-01
vha-20	1	1	1.42e+01	1.94e-05	2.44e-01
vps-4	1	1	1.42e+01	1.94e-05	2.44e-01
wago-4	1	1	1.42e+01	1.94e-05	2.44e-01
wars-1	1	1	1.42e+01	1.94e-05	2.44e-01
wbp-11	1	1	1.42e+01	1.94e-05	2.44e-01
wdfy-3	1	1	1.42e+01	1.94e-05	2.44e-01
wdr-46	1	1	1.42e+01	1.94e-05	2.44e-01
wht-1	1	1	1.42e+01	1.94e-05	2.44e-01
wrt-1	1	1	1.42e+01	1.94e-05	2.44e-01
wrt-5	1	1	1.42e+01	1.94e-05	2.44e-01
xpo-3	1	1	1.42e+01	1.94e-05	2.44e-01
xrep-4	1	1	1.42e+01	1.94e-05	2.44e-01
yif-1	1	1	1.42e+01	1.94e-05	2.44e-01
zfh-2	1	1	1.42e+01	1.94e-05	2.44e-01
zip-3	1	1	1.42e+01	1.94e-05	2.44e-01
znf-593	1	1	1.42e+01	1.94e-05	2.44e-01
zoo-1	1	1	1.42e+01	1.94e-05	2.44e-01
zyg-12	1	1	1.42e+01	1.94e-05	2.44e-01
aakg-5	1	1	1.20e+01	7.51e-05	3.38e-01
aat-1	1	1	1.20e+01	7.51e-05	3.38e-01
aat-6	1	1	1.20e+01	7.51e-05	3.38e-01
abhd-5.1	1	1	1.20e+01	7.51e-05	3.38e-01
abu-2	1	1	1.20e+01	7.51e-05	3.38e-01
ace-2	1	1	1.20e+01	7.51e-05	3.38e-01
acl-7	1	1	1.20e+01	7.51e-05	3.38e-01
acl-9	1	1	1.20e+01	7.51e-05	3.38e-01
acp-3	1	1	1.20e+01	7.51e-05	3.38e-01
acs-5	1	1	1.20e+01	7.51e-05	3.38e-01
adah-1	1	1	1.20e+01	7.51e-05	3.38e-01
adal-1	1	1	1.20e+01	7.51e-05	3.38e-01
adt-3	1	1	1.20e+01	7.51e-05	3.38e-01
aex-1	1	1	1.20e+01	7.51e-05	3.38e-01
aexr-3	1	1	1.20e+01	7.51e-05	3.38e-01
affl-2	1	1	1.20e+01	7.51e-05	3.38e-01
akir-1	1	1	1.20e+01	7.51e-05	3.38e-01
alg-5	1	1	1.20e+01	7.51e-05	3.38e-01
algn-12	1	1	1.20e+01	7.51e-05	3.38e-01
aman-2	1	1	1.20e+01	7.51e-05	3.38e-01
amt-4	1	1	1.20e+01	7.51e-05	3.38e-01
apa-2	1	1	1.20e+01	7.51e-05	3.38e-01
apb-3	1	1	1.20e+01	7.51e-05	3.38e-01
aph-1	1	1	1.20e+01	7.51e-05	3.38e-01
app-1	1	1	1.20e+01	7.51e-05	3.38e-01
aqp-1	1	1	1.20e+01	7.51e-05	3.38e-01
ark-1	1	1	1.20e+01	7.51e-05	3.38e-01
arp-6	1	1	1.20e+01	7.51e-05	3.38e-01
arrd-18	1	1	1.20e+01	7.51e-05	3.38e-01
arrd-26	1	1	1.20e+01	7.51e-05	3.38e-01
arrd-6	1	1	1.20e+01	7.51e-05	3.38e-01
asg-1	1	1	1.20e+01	7.51e-05	3.38e-01
atad-3	1	1	1.20e+01	7.51e-05	3.38e-01
atg-4.1	1	1	1.20e+01	7.51e-05	3.38e-01
atg-5	1	1	1.20e+01	7.51e-05	3.38e-01
atic-1	1	1	1.20e+01	7.51e-05	3.38e-01
attf-4	1	1	1.20e+01	7.51e-05	3.38e-01
attf-5	1	1	1.20e+01	7.51e-05	3.38e-01
attf-6	1	1	1.20e+01	7.51e-05	3.38e-01
atx-2	1	1	1.20e+01	7.51e-05	3.38e-01
baf-1	1	1	1.20e+01	7.51e-05	3.38e-01
bath-19	1	1	1.20e+01	7.51e-05	3.38e-01
bath-25	1	1	1.20e+01	7.51e-05	3.38e-01
bath-26	1	1	1.20e+01	7.51e-05	3.38e-01
bath-28	1	1	1.20e+01	7.51e-05	3.38e-01
bath-37	1	1	1.20e+01	7.51e-05	3.38e-01
bath-4	1	1	1.20e+01	7.51e-05	3.38e-01
bath-47	1	1	1.20e+01	7.51e-05	3.38e-01
bath-5	1	1	1.20e+01	7.51e-05	3.38e-01
bath-9	1	1	1.20e+01	7.51e-05	3.38e-01
best-23	1	1	1.20e+01	7.51e-05	3.38e-01
bgnt-1.8	1	1	1.20e+01	7.51e-05	3.38e-01
bre-4	1	1	1.20e+01	7.51e-05	3.38e-01
brf-1	1	1	1.20e+01	7.51e-05	3.38e-01
bro-1	1	1	1.20e+01	7.51e-05	3.38e-01
btf-1	1	1	1.20e+01	7.51e-05	3.38e-01
bus-19	1	1	1.20e+01	7.51e-05	3.38e-01
calu-1	1	1	1.20e+01	7.51e-05	3.38e-01
ccct-1	1	1	1.20e+01	7.51e-05	3.38e-01
ccep-290	1	1	1.20e+01	7.51e-05	3.38e-01
ccnk-1	1	1	1.20e+01	7.51e-05	3.38e-01
cct-2	1	1	1.20e+01	7.51e-05	3.38e-01
cct-3	1	1	1.20e+01	7.51e-05	3.38e-01
cdc-42	1	1	1.20e+01	7.51e-05	3.38e-01
cdh-4	1	1	1.20e+01	7.51e-05	3.38e-01
cdk-5	1	1	1.20e+01	7.51e-05	3.38e-01
cdr-4	1	1	1.20e+01	7.51e-05	3.38e-01
cdr-6	1	1	1.20e+01	7.51e-05	3.38e-01
cdt-2	1	1	1.20e+01	7.51e-05	3.38e-01
cec-4	1	1	1.20e+01	7.51e-05	3.38e-01
ceh-43	1	1	1.20e+01	7.51e-05	3.38e-01
cept-1	1	1	1.20e+01	7.51e-05	3.38e-01
cest-10	1	1	1.20e+01	7.51e-05	3.38e-01
cey-1	1	1	1.20e+01	7.51e-05	3.38e-01
cfh-1	1	1	1.20e+01	7.51e-05	3.38e-01
cgt-3	1	1	1.20e+01	7.51e-05	3.38e-01
che-12	1	1	1.20e+01	7.51e-05	3.38e-01
chil-4	1	1	1.20e+01	7.51e-05	3.38e-01
chil-5	1	1	1.20e+01	7.51e-05	3.38e-01
chil-6	1	1	1.20e+01	7.51e-05	3.38e-01
chil-8	1	1	1.20e+01	7.51e-05	3.38e-01
chk-2	1	1	1.20e+01	7.51e-05	3.38e-01
ckb-3	1	1	1.20e+01	7.51e-05	3.38e-01
clec-115	1	1	1.20e+01	7.51e-05	3.38e-01
clec-146	1	1	1.20e+01	7.51e-05	3.38e-01
clec-17	1	1	1.20e+01	7.51e-05	3.38e-01
clec-182	1	1	1.20e+01	7.51e-05	3.38e-01
clec-183	1	1	1.20e+01	7.51e-05	3.38e-01
clec-216	1	1	1.20e+01	7.51e-05	3.38e-01
clec-251	1	1	1.20e+01	7.51e-05	3.38e-01
clec-53	1	1	1.20e+01	7.51e-05	3.38e-01
cmd-1	1	1	1.20e+01	7.51e-05	3.38e-01
coa-4	1	1	1.20e+01	7.51e-05	3.38e-01
cogc-6	1	1	1.20e+01	7.51e-05	3.38e-01
col-115	1	1	1.20e+01	7.51e-05	3.38e-01
col-128	1	1	1.20e+01	7.51e-05	3.38e-01
col-137	1	1	1.20e+01	7.51e-05	3.38e-01
col-149	1	1	1.20e+01	7.51e-05	3.38e-01
col-182	1	1	1.20e+01	7.51e-05	3.38e-01
col-19	1	1	1.20e+01	7.51e-05	3.38e-01
col-72	1	1	1.20e+01	7.51e-05	3.38e-01
col-76	1	1	1.20e+01	7.51e-05	3.38e-01
col-95	1	1	1.20e+01	7.51e-05	3.38e-01
comt-3	1	1	1.20e+01	7.51e-05	3.38e-01
cox-6C	1	1	1.20e+01	7.51e-05	3.38e-01
cpna-3	1	1	1.20e+01	7.51e-05	3.38e-01
cpna-4	1	1	1.20e+01	7.51e-05	3.38e-01
crh-2	1	1	1.20e+01	7.51e-05	3.38e-01
crld-1	1	1	1.20e+01	7.51e-05	3.38e-01
cutl-12	1	1	1.20e+01	7.51e-05	3.38e-01
cutl-25	1	1	1.20e+01	7.51e-05	3.38e-01
cutl-26	1	1	1.20e+01	7.51e-05	3.38e-01
cutl-9	1	1	1.20e+01	7.51e-05	3.38e-01
cwn-1	1	1	1.20e+01	7.51e-05	3.38e-01
cwn-2	1	1	1.20e+01	7.51e-05	3.38e-01
cyn-13	1	1	1.20e+01	7.51e-05	3.38e-01
cyp-31A3	1	1	1.20e+01	7.51e-05	3.38e-01
cyp-31A5	1	1	1.20e+01	7.51e-05	3.38e-01
cyp-33C8	1	1	1.20e+01	7.51e-05	3.38e-01
daam-1	1	1	1.20e+01	7.51e-05	3.38e-01
daf-25	1	1	1.20e+01	7.51e-05	3.38e-01
dap-3	1	1	1.20e+01	7.51e-05	3.38e-01
ddo-2	1	1	1.20e+01	7.51e-05	3.38e-01
degt-1	1	1	1.20e+01	7.51e-05	3.38e-01
dhhc-14	1	1	1.20e+01	7.51e-05	3.38e-01
dhhc-4	1	1	1.20e+01	7.51e-05	3.38e-01
dhs-16	1	1	1.20e+01	7.51e-05	3.38e-01
dhs-23	1	1	1.20e+01	7.51e-05	3.38e-01
dim-1	1	1	1.20e+01	7.51e-05	3.38e-01
dlst-1	1	1	1.20e+01	7.51e-05	3.38e-01
dnj-1	1	1	1.20e+01	7.51e-05	3.38e-01
dnj-27	1	1	1.20e+01	7.51e-05	3.38e-01
dnj-28	1	1	1.20e+01	7.51e-05	3.38e-01
dot-1.2	1	1	1.20e+01	7.51e-05	3.38e-01
dpf-7	1	1	1.20e+01	7.51e-05	3.38e-01
dph-1	1	1	1.20e+01	7.51e-05	3.38e-01
dpy-1	1	1	1.20e+01	7.51e-05	3.38e-01
dpy-28	1	1	1.20e+01	7.51e-05	3.38e-01
drh-1	1	1	1.20e+01	7.51e-05	3.38e-01
dsb-2	1	1	1.20e+01	7.51e-05	3.38e-01
dvc-1	1	1	1.20e+01	7.51e-05	3.38e-01
dve-1	1	1	1.20e+01	7.51e-05	3.38e-01
eaf-1	1	1	1.20e+01	7.51e-05	3.38e-01
ebp-3	1	1	1.20e+01	7.51e-05	3.38e-01
ech-1.2	1	1	1.20e+01	7.51e-05	3.38e-01
eea-1	1	1	1.20e+01	7.51e-05	3.38e-01
efhc-1	1	1	1.20e+01	7.51e-05	3.38e-01
egl-17	1	1	1.20e+01	7.51e-05	3.38e-01
egl-46	1	1	1.20e+01	7.51e-05	3.38e-01
egli-1	1	1	1.20e+01	7.51e-05	3.38e-01
egrh-3	1	1	1.20e+01	7.51e-05	3.38e-01
eif-2alpha	1	1	1.20e+01	7.51e-05	3.38e-01
eif-3.J	1	1	1.20e+01	7.51e-05	3.38e-01
ekl-7	1	1	1.20e+01	7.51e-05	3.38e-01
elf-1	1	1	1.20e+01	7.51e-05	3.38e-01
elt-2	1	1	1.20e+01	7.51e-05	3.38e-01
emc-5	1	1	1.20e+01	7.51e-05	3.38e-01
epg-5	1	1	1.20e+01	7.51e-05	3.38e-01
epg-8	1	1	1.20e+01	7.51e-05	3.38e-01
eri-7	1	1	1.20e+01	7.51e-05	3.38e-01
exos-4.1	1	1	1.20e+01	7.51e-05	3.38e-01
exos-9	1	1	1.20e+01	7.51e-05	3.38e-01
famk-1	1	1	1.20e+01	7.51e-05	3.38e-01
far-1	1	1	1.20e+01	7.51e-05	3.38e-01
far-2	1	1	1.20e+01	7.51e-05	3.38e-01
far-5	1	1	1.20e+01	7.51e-05	3.38e-01
fat-1	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-106	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-142	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-145	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-20	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-206	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-211	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-218	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-220	1	1	1.20e+01	7.51e-05	3.38e-01
fbxa-9	1	1	1.20e+01	7.51e-05	3.38e-01
fbxb-31	1	1	1.20e+01	7.51e-05	3.38e-01
fbxb-35	1	1	1.20e+01	7.51e-05	3.38e-01
fbxb-46	1	1	1.20e+01	7.51e-05	3.38e-01
fbxb-74	1	1	1.20e+01	7.51e-05	3.38e-01
fbxb-77	1	1	1.20e+01	7.51e-05	3.38e-01
feh-1	1	1	1.20e+01	7.51e-05	3.38e-01
fil-1	1	1	1.20e+01	7.51e-05	3.38e-01
fipp-1	1	1	1.20e+01	7.51e-05	3.38e-01
fipr-6	1	1	1.20e+01	7.51e-05	3.38e-01
fipr-9	1	1	1.20e+01	7.51e-05	3.38e-01
fis-1	1	1	1.20e+01	7.51e-05	3.38e-01
flp-13	1	1	1.20e+01	7.51e-05	3.38e-01
flp-8	1	1	1.20e+01	7.51e-05	3.38e-01
folr-1	1	1	1.20e+01	7.51e-05	3.38e-01
folt-2	1	1	1.20e+01	7.51e-05	3.38e-01
fre-1	1	1	1.20e+01	7.51e-05	3.38e-01
frm-10	1	1	1.20e+01	7.51e-05	3.38e-01
frm-7	1	1	1.20e+01	7.51e-05	3.38e-01
frpr-10	1	1	1.20e+01	7.51e-05	3.38e-01
frpr-6	1	1	1.20e+01	7.51e-05	3.38e-01
fzr-1	1	1	1.20e+01	7.51e-05	3.38e-01
gba-2	1	1	1.20e+01	7.51e-05	3.38e-01
gcy-22	1	1	1.20e+01	7.51e-05	3.38e-01
gcy-32	1	1	1.20e+01	7.51e-05	3.38e-01
gcy-4	1	1	1.20e+01	7.51e-05	3.38e-01
gcy-7	1	1	1.20e+01	7.51e-05	3.38e-01
gei-13	1	1	1.20e+01	7.51e-05	3.38e-01
gei-6	1	1	1.20e+01	7.51e-05	3.38e-01
gei-8	1	1	1.20e+01	7.51e-05	3.38e-01
gfat-1	1	1	1.20e+01	7.51e-05	3.38e-01
gipc-1	1	1	1.20e+01	7.51e-05	3.38e-01
glb-14	1	1	1.20e+01	7.51e-05	3.38e-01
glb-20	1	1	1.20e+01	7.51e-05	3.38e-01
glb-31	1	1	1.20e+01	7.51e-05	3.38e-01
glit-1	1	1	1.20e+01	7.51e-05	3.38e-01
glod-4	1	1	1.20e+01	7.51e-05	3.38e-01
gly-11	1	1	1.20e+01	7.51e-05	3.38e-01
gly-3	1	1	1.20e+01	7.51e-05	3.38e-01
gna-2	1	1	1.20e+01	7.51e-05	3.38e-01
gnrr-6	1	1	1.20e+01	7.51e-05	3.38e-01
grd-3	1	1	1.20e+01	7.51e-05	3.38e-01
grl-14	1	1	1.20e+01	7.51e-05	3.38e-01
grl-18	1	1	1.20e+01	7.51e-05	3.38e-01
grl-29	1	1	1.20e+01	7.51e-05	3.38e-01
grl-30	1	1	1.20e+01	7.51e-05	3.38e-01
grld-1	1	1	1.20e+01	7.51e-05	3.38e-01
grsp-1	1	1	1.20e+01	7.51e-05	3.38e-01
gst-33	1	1	1.20e+01	7.51e-05	3.38e-01
gyg-2	1	1	1.20e+01	7.51e-05	3.38e-01
har-1	1	1	1.20e+01	7.51e-05	3.38e-01
hat-1	1	1	1.20e+01	7.51e-05	3.38e-01
him-1	1	1	1.20e+01	7.51e-05	3.38e-01
his-10	1	1	1.20e+01	7.51e-05	3.38e-01
his-11	1	1	1.20e+01	7.51e-05	3.38e-01
his-15	1	1	1.20e+01	7.51e-05	3.38e-01
his-20	1	1	1.20e+01	7.51e-05	3.38e-01
his-22	1	1	1.20e+01	7.51e-05	3.38e-01
his-44	1	1	1.20e+01	7.51e-05	3.38e-01
his-52	1	1	1.20e+01	7.51e-05	3.38e-01
his-54	1	1	1.20e+01	7.51e-05	3.38e-01
his-62	1	1	1.20e+01	7.51e-05	3.38e-01
his-67	1	1	1.20e+01	7.51e-05	3.38e-01
hmg-12	1	1	1.20e+01	7.51e-05	3.38e-01
hmg-3	1	1	1.20e+01	7.51e-05	3.38e-01
homt-1	1	1	1.20e+01	7.51e-05	3.38e-01
hot-8	1	1	1.20e+01	7.51e-05	3.38e-01
hpo-28	1	1	1.20e+01	7.51e-05	3.38e-01
hpo-35	1	1	1.20e+01	7.51e-05	3.38e-01
hprt-1	1	1	1.20e+01	7.51e-05	3.38e-01
hrde-2	1	1	1.20e+01	7.51e-05	3.38e-01
hsp-6	1	1	1.20e+01	7.51e-05	3.38e-01
hst-1	1	1	1.20e+01	7.51e-05	3.38e-01
hst-2	1	1	1.20e+01	7.51e-05	3.38e-01
icln-1	1	1	1.20e+01	7.51e-05	3.38e-01
ifp-1	1	1	1.20e+01	7.51e-05	3.38e-01
inpp-1	1	1	1.20e+01	7.51e-05	3.38e-01
ins-15	1	1	1.20e+01	7.51e-05	3.38e-01
ints-11	1	1	1.20e+01	7.51e-05	3.38e-01
ints-6	1	1	1.20e+01	7.51e-05	3.38e-01
inx-9	1	1	1.20e+01	7.51e-05	3.38e-01
ipgm-1	1	1	1.20e+01	7.51e-05	3.38e-01
irld-66	1	1	1.20e+01	7.51e-05	3.38e-01
islo-1	1	1	1.20e+01	7.51e-05	3.38e-01
isw-1	1	1	1.20e+01	7.51e-05	3.38e-01
jmjd-1.1	1	1	1.20e+01	7.51e-05	3.38e-01
kal-1	1	1	1.20e+01	7.51e-05	3.38e-01
kbp-4	1	1	1.20e+01	7.51e-05	3.38e-01
kcc-1	1	1	1.20e+01	7.51e-05	3.38e-01
kin-15	1	1	1.20e+01	7.51e-05	3.38e-01
kin-3	1	1	1.20e+01	7.51e-05	3.38e-01
klp-6	1	1	1.20e+01	7.51e-05	3.38e-01
lact-4	1	1	1.20e+01	7.51e-05	3.38e-01
lag-1	1	1	1.20e+01	7.51e-05	3.38e-01
lam-2	1	1	1.20e+01	7.51e-05	3.38e-01
lap-1	1	1	1.20e+01	7.51e-05	3.38e-01
let-381	1	1	1.20e+01	7.51e-05	3.38e-01
let-630	1	1	1.20e+01	7.51e-05	3.38e-01
lgc-15	1	1	1.20e+01	7.51e-05	3.38e-01
lgc-20	1	1	1.20e+01	7.51e-05	3.38e-01
lgc-51	1	1	1.20e+01	7.51e-05	3.38e-01
lgc-53	1	1	1.20e+01	7.51e-05	3.38e-01
lido-16	1	1	1.20e+01	7.51e-05	3.38e-01
lido-17	1	1	1.20e+01	7.51e-05	3.38e-01
lido-8	1	1	1.20e+01	7.51e-05	3.38e-01
lig-1	1	1	1.20e+01	7.51e-05	3.38e-01
lin-13	1	1	1.20e+01	7.51e-05	3.38e-01
lin-2	1	1	1.20e+01	7.51e-05	3.38e-01
lin-38	1	1	1.20e+01	7.51e-05	3.38e-01
lip-1	1	1	1.20e+01	7.51e-05	3.38e-01
lips-1	1	1	1.20e+01	7.51e-05	3.38e-01
lys-2	1	1	1.20e+01	7.51e-05	3.38e-01
mab-23	1	1	1.20e+01	7.51e-05	3.38e-01
madd-3	1	1	1.20e+01	7.51e-05	3.38e-01
mafr-1	1	1	1.20e+01	7.51e-05	3.38e-01
mai-1	1	1	1.20e+01	7.51e-05	3.38e-01
mans-3	1	1	1.20e+01	7.51e-05	3.38e-01
math-26	1	1	1.20e+01	7.51e-05	3.38e-01
math-29	1	1	1.20e+01	7.51e-05	3.38e-01
math-42	1	1	1.20e+01	7.51e-05	3.38e-01
mau-8	1	1	1.20e+01	7.51e-05	3.38e-01
max-1	1	1	1.20e+01	7.51e-05	3.38e-01
mdt-1.2	1	1	1.20e+01	7.51e-05	3.38e-01
mdt-30	1	1	1.20e+01	7.51e-05	3.38e-01
mec-17	1	1	1.20e+01	7.51e-05	3.38e-01
mec-5	1	1	1.20e+01	7.51e-05	3.38e-01
memi-1	1	1	1.20e+01	7.51e-05	3.38e-01
memi-2	1	1	1.20e+01	7.51e-05	3.38e-01
metl-5	1	1	1.20e+01	7.51e-05	3.38e-01
mfap-1	1	1	1.20e+01	7.51e-05	3.38e-01
miro-1	1	1	1.20e+01	7.51e-05	3.38e-01
miz-1	1	1	1.20e+01	7.51e-05	3.38e-01
mks-1	1	1	1.20e+01	7.51e-05	3.38e-01
mks-3	1	1	1.20e+01	7.51e-05	3.38e-01
mlt-10	1	1	1.20e+01	7.51e-05	3.38e-01
mlt-3	1	1	1.20e+01	7.51e-05	3.38e-01
mltn-8	1	1	1.20e+01	7.51e-05	3.38e-01
mnat-1	1	1	1.20e+01	7.51e-05	3.38e-01
mnk-1	1	1	1.20e+01	7.51e-05	3.38e-01
mom-1	1	1	1.20e+01	7.51e-05	3.38e-01
mon-2	1	1	1.20e+01	7.51e-05	3.38e-01
mpz-4	1	1	1.20e+01	7.51e-05	3.38e-01
mrp-4	1	1	1.20e+01	7.51e-05	3.38e-01
mrpl-15	1	1	1.20e+01	7.51e-05	3.38e-01
mrpl-2	1	1	1.20e+01	7.51e-05	3.38e-01
mrpl-20	1	1	1.20e+01	7.51e-05	3.38e-01
mrpl-50	1	1	1.20e+01	7.51e-05	3.38e-01
mrpl-9	1	1	1.20e+01	7.51e-05	3.38e-01
mrps-14	1	1	1.20e+01	7.51e-05	3.38e-01
mrps-27	1	1	1.20e+01	7.51e-05	3.38e-01
msh-5	1	1	1.20e+01	7.51e-05	3.38e-01
msp-49	1	1	1.20e+01	7.51e-05	3.38e-01
msp-50	1	1	1.20e+01	7.51e-05	3.38e-01
msp-64	1	1	1.20e+01	7.51e-05	3.38e-01
msp-65	1	1	1.20e+01	7.51e-05	3.38e-01
mtm-5	1	1	1.20e+01	7.51e-05	3.38e-01
mut-14	1	1	1.20e+01	7.51e-05	3.38e-01
mxl-2	1	1	1.20e+01	7.51e-05	3.38e-01
nadk-1	1	1	1.20e+01	7.51e-05	3.38e-01
nap-1	1	1	1.20e+01	7.51e-05	3.38e-01
nas-28	1	1	1.20e+01	7.51e-05	3.38e-01
nas-31	1	1	1.20e+01	7.51e-05	3.38e-01
nbet-1	1	1	1.20e+01	7.51e-05	3.38e-01
ncbp-1	1	1	1.20e+01	7.51e-05	3.38e-01
ned-8	1	1	1.20e+01	7.51e-05	3.38e-01
nekl-1	1	1	1.20e+01	7.51e-05	3.38e-01
nfki-1	1	1	1.20e+01	7.51e-05	3.38e-01
nfya-1	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-114	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-116	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-150	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-162	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-163	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-170	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-195	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-197	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-21	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-229	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-291	1	1	1.20e+01	7.51e-05	3.38e-01
nhr-39	1	1	1.20e+01	7.51e-05	3.38e-01
nid-1	1	1	1.20e+01	7.51e-05	3.38e-01
